gene,log2FoldChange,padj,status
TGDS,0.153995018223881,1,Not significant
DDX3Y,-0.153989705485075,1,Not significant
TXN2,-0.153966756798507,1,Not significant
GGPS1,0.153956593097015,1,Not significant
ANKRD10-IT1,-0.153907905477612,1,Not significant
CLC,-0.153742407380597,1,Not significant
LPIN1,0.153727555144278,1,Not significant
SORT1,0.153663181537313,1,Not significant
FAM178A,0.153622175458955,1,Not significant
MFAP1,0.153615798223881,1,Not significant
CTB-176F20.3,-0.153602919858209,1,Not significant
UBE2M,0.153593363201493,1,Not significant
KIAA1614,-0.153581262283582,1,Not significant
TIAM1,0.153576713932836,1,Not significant
LECT1,-0.153547638738806,1,Not significant
DNAH17,-0.153446391947761,1,Not significant
ANKRD6,0.153441700369403,1,Not significant
BEX4,-0.153440102201493,1,Not significant
EGLN1,0.153401454268657,1,Not significant
G3BP2,0.153366218032338,1,Not significant
RP1-149A16.17,-0.153316208783582,1,Not significant
INSL3,-0.153300427537313,1,Not significant
NR6A1,-0.153296082776119,1,Not significant
CLSTN2,-0.153267812962687,1,Not significant
NUP88,-0.153236843608209,1,Not significant
DYNC1I2,0.153233100268657,1,Not significant
MS4A2,-0.153232360097015,1,Not significant
GLT8D1,0.153220268563433,1,Not significant
NLRP2,0.153218220641791,1,Not significant
CHST12,0.153215250567164,1,Not significant
STAT5A,0.153197939843284,1,Not significant
SLC48A1,-0.153197682288557,1,Not significant
POGZ,0.153175688473881,1,Not significant
PRX,-0.153166323205224,1,Not significant
TMEM11,0.152999822843284,1,Not significant
UGP2,-0.152988839276119,1,Not significant
ARMCX2,-0.152975850134328,1,Not significant
CYP27B1,0.152903110552239,1,Not significant
DLEC1,-0.152862684793533,1,Not significant
CLDN1,0.152843909865672,1,Not significant
ARHGEF16,-0.152809913119403,1,Not significant
COX7A2L,-0.152758721186567,1,Not significant
TAF15,0.152718738873134,1,Not significant
KIR2DS1,-0.152662705895522,1,Not significant
STYXL1,-0.152647117977612,1,Not significant
PPM1F,0.152596933115672,1,Not significant
PPFIA2,-0.152496003492537,1,Not significant
HINFP,0.152458365992537,1,Not significant
LINC00563,-0.152433115567164,1,Not significant
SNN,0.15238018783209,1,Not significant
ZMIZ2,0.152320291348259,1,Not significant
ZNF550,-0.152309162574627,1,Not significant
CAMTA1,-0.152284220007463,1,Not significant
PTP4A3,0.152149759104477,1,Not significant
BPIFA1,-0.152110883291045,1,Not significant
MED6,0.152080497189055,1,Not significant
PPP1R9A,-0.152009540313433,1,Not significant
GSTTP1,-0.151961995716418,1,Not significant
KIAA0319L,-0.151953080097015,1,Not significant
DCAF10,-0.151940849597015,1,Not significant
TAPT1,-0.151912106716418,1,Not significant
WDR1,0.151883235404851,1,Not significant
MRPS22,0.151853866544776,1,Not significant
RC3H2,0.151843061253731,1,Not significant
RP11-82L18.2,-0.151828600343284,1,Not significant
HSDL2,-0.151826223875622,1,Not significant
EYA1,-0.151825345664179,1,Not significant
MTR,0.151787962455224,1,Not significant
ZNF84,0.151776366410448,1,Not significant
ORMDL2,0.15175931130597,1,Not significant
TYW1,0.151681794253731,1,Not significant
SPAG6,-0.151631101585821,1,Not significant
GLRX3,0.151621896646766,1,Not significant
SLC38A10,-0.151585707597015,1,Not significant
PHLDA3,0.15155610938806,1,Not significant
HOXC5,-0.151541558246269,1,Not significant
EIF3D,0.15147970619403,1,Not significant
EPS15,0.151451495108209,1,Not significant
BCKDK,-0.15143572661194,1,Not significant
MFAP5,-0.151388594753731,1,Not significant
KRT1,-0.151367720574627,1,Not significant
RPS6KB2,-0.15131165230597,1,Not significant
ARHGEF2,-0.151187021238806,1,Not significant
BICD1,0.151076724373134,1,Not significant
NOD2,0.15104032880597,1,Not significant
TMEM14B,0.15103886069403,1,Not significant
SEMA4G,-0.151036605914179,1,Not significant
BIK,0.150969460992537,1,Not significant
HTR4,-0.150894733315921,1,Not significant
LCMT1,0.150871613007463,1,Not significant
IL6,0.150871490977612,1,Not significant
CABIN1,0.150853599671642,1,Not significant
DDO,-0.150797830220149,1,Not significant
VPS13D,-0.150775440080224,1,Not significant
SIGLEC5,-0.150732310164179,1,Not significant
MTSS1,-0.150719324942164,1,Not significant
PTPN9,0.150704295731343,1,Not significant
MRPL39,-0.150656401582089,1,Not significant
PIK3CB,0.150613163940299,1,Not significant
SLC25A12,-0.15061021133209,1,Not significant
PPBPP2,-0.150586793179105,1,Not significant
EAPP,0.150564080537314,1,Not significant
TJP2,-0.150529780828358,1,Not significant
CIZ1,0.150525447692164,1,Not significant
GJC1,-0.15050715288806,1,Not significant
PSG6,-0.150482806119403,1,Not significant
KIAA1109,-0.150443376569652,1,Not significant
ABHD17B,-0.150440149253731,1,Not significant
C1D,0.150390806052239,1,Not significant
CETN1,-0.150390324022388,1,Not significant
ZNF839,-0.150377022358209,1,Not significant
CARHSP1,0.150368885343284,1,Not significant
P4HTM,-0.15035373230597,1,Not significant
LY6G5C,-0.150314340402985,1,Not significant
C2orf27A,-0.150307985925373,1,Not significant
SLC29A1,-0.15030014966791,1,Not significant
C9orf9,-0.150296218895522,1,Not significant
CAPN1,0.150276246283582,1,Not significant
ERAP2,0.150264041410448,1,Not significant
ASMT,-0.150238454791045,1,Not significant
NDUFB2-AS1,-0.150229969208955,1,Not significant
MRE11A,0.150200087022388,1,Not significant
PKIA,0.150188078940299,1,Not significant
ATP10B,0.15017279833209,1,Not significant
ASH2L,-0.150170346007463,1,Not significant
MIP,-0.150135899492537,1,Not significant
KIF1C,-0.150111756932836,1,Not significant
DCP1A,-0.150099931574627,1,Not significant
RPRD2,0.150094502104478,1,Not significant
KIAA0430,-0.150092617328358,1,Not significant
HOXA11,-0.150085016533582,1,Not significant
STK38,0.150071707201492,1,Not significant
C9orf116,-0.150024873447761,1,Not significant
BCLAF1,0.150000278402985,1,Not significant
MUTYH,0.149978818216418,1,Not significant
IGBP1,-0.149965760798507,1,Not significant
PAK4,-0.149956156251243,1,Not significant
ALK,-0.149841522052239,1,Not significant
TNFRSF14,0.149835218679104,1,Not significant
ULK4,-0.149819756753731,1,Not significant
CENPO,-0.149718119671642,1,Not significant
RHBG,-0.149708930171642,1,Not significant
TRIM8,-0.149661759074627,1,Not significant
RASA1,0.149661488776119,1,Not significant
CD70,-0.149661228134328,1,Not significant
TOMM70A,0.149654599324627,1,Not significant
USP7,0.149603871731343,1,Not significant
LILRA4,-0.149595015134328,1,Not significant
PIM1,0.149577341932836,1,Not significant
PRO2214,-0.149436235141791,1,Not significant
TKTL1,0.149413458257463,1,Not significant
LPP,0.149407717149254,1,Not significant
ATP6V0B,0.149394433537314,1,Not significant
DDX46,0.149364797955224,1,Not significant
MRM1,-0.149362333119403,1,Not significant
GJA4,0.149360230656716,1,Not significant
DNAJC13,0.149306636238806,1,Not significant
EXT2,0.149261778343284,1,Not significant
ACTL7B,-0.149233960962686,1,Not significant
PPP1R37,-0.14923118541791,1,Not significant
IFNA4,-0.149201944492537,1,Not significant
GRSF1,-0.149191726222015,1,Not significant
MMP19,-0.149190196675373,1,Not significant
SSSCA1,0.14918532611194,1,Not significant
MPI,-0.149096242738806,1,Not significant
CHTOP,0.14897587059204,1,Not significant
CCDC70,-0.148747405447761,1,Not significant
FAM50B,-0.148745773335821,1,Not significant
LGALS3,0.148744708619403,1,Not significant
CTDSPL,-0.148744288158209,1,Not significant
ALPL,-0.148719825097015,1,Not significant
IKBKAP,0.148704622641791,1,Not significant
UBB,-0.148505750522388,1,Not significant
MARCH1,0.148461661798508,1,Not significant
GPBP1L1,-0.148424370432836,1,Not significant
DSCC1,0.148419316201493,1,Not significant
CSN2,-0.148394920858209,1,Not significant
CDC42EP4,-0.148303009094527,1,Not significant
NR5A1,-0.148226264373134,1,Not significant
KCNN4,0.14817913641791,1,Not significant
ZBTB44,-0.148094433007463,1,Not significant
B4GALT4,0.148019514563433,1,Not significant
DEF8,0.148001980522388,1,Not significant
C17orf85,0.147991956253731,1,Not significant
TEX30,0.147973771022388,1,Not significant
ACAA1,-0.147941858496269,1,Not significant
PYGL,0.147925767261194,1,Not significant
TNP1,-0.147907236335821,1,Not significant
C1orf159,-0.1478592985,1,Not significant
PTH2R,0.147767284798507,1,Not significant
VCPKMT,0.147742506522388,1,Not significant
ASPH,-0.147700638828358,1,Not significant
ATP12A,-0.1475923405,1,Not significant
PAEP,-0.147562797529851,1,Not significant
HOXC8,-0.147557616738806,1,Not significant
KDM5B,0.147550271847015,1,Not significant
BRINP1,-0.147496535059702,1,Not significant
JUND,-0.147326800450249,1,Not significant
FBRS,-0.147326745164179,1,Not significant
NBPF1,-0.147316436634328,1,Not significant
EP400,0.147302481850746,1,Not significant
JRKL,0.147298165641791,1,Not significant
MSL3,0.147219994839552,1,Not significant
CD1A,-0.147215017522388,1,Not significant
TGOLN2,0.147200944218284,1,Not significant
SMIM7,-0.147196406854478,1,Not significant
FNDC3A,-0.14719081733209,1,Not significant
GTDC1,-0.147188770962687,1,Not significant
ZFHX3,0.147179650507463,1,Not significant
POU5F1P3,-0.147158385231343,1,Not significant
BFAR,0.147098179716418,1,Not significant
HIST1H1D,-0.147056888686567,1,Not significant
DEPDC5,-0.147029345059702,1,Not significant
TRO,0.147009856360075,1,Not significant
EBLN2,0.146958974343284,1,Not significant
CTC1,-0.146951635514925,1,Not significant
GPR17,-0.146800962242537,1,Not significant
PHYHIP,-0.146776330156716,1,Not significant
B4GALT7,0.146679886936567,1,Not significant
CHAT,-0.146662487634328,1,Not significant
VPS37B,-0.146599718074627,1,Not significant
COX7B,-0.146578429186567,1,Not significant
PNO1,0.146567523630597,1,Not significant
OCM2,-0.146541990761194,1,Not significant
STXBP6,-0.146521204134328,1,Not significant
RNF44,0.146410259791045,1,Not significant
ONECUT1,-0.146399227940299,1,Not significant
PDCL,0.146301016462687,1,Not significant
PLAA,0.146294996578358,1,Not significant
INSRR,-0.146287544514925,1,Not significant
TAF6,0.146274141641791,1,Not significant
FOXP3,-0.146267014242537,1,Not significant
NT5C,0.146260970753731,1,Not significant
ZNF721,0.146235798559702,1,Not significant
OPRM1,-0.146078009313433,1,Not significant
NRN1,-0.146075491507463,1,Not significant
ADAM5,-0.146056338097015,1,Not significant
CRY1,0.146030791820896,1,Not significant
KIAA1598,0.146020780410448,1,Not significant
XPNPEP3,-0.14601403988806,1,Not significant
ACRV1,-0.146011713874378,1,Not significant
PPP2R5C,0.145942167761194,1,Not significant
ACBD4,-0.145926270880597,1,Not significant
LINC00597,0.145915668873134,1,Not significant
RCE1,-0.145896020977612,1,Not significant
SEC13,0.145874078179104,1,Not significant
HESX1,-0.145825484850746,1,Not significant
IQCA1,-0.145821810992537,1,Not significant
KDELR2,0.14579479733831,1,Not significant
NFKBIA,0.145794325097015,1,Not significant
IQCE,0.145782817727612,1,Not significant
EWSR1,0.145729819059701,1,Not significant
TBL3,0.145703576119403,1,Not significant
TET3,-0.145645064201492,1,Not significant
SEC24C,0.145620172238806,1,Not significant
CAPN3,0.145599483283582,1,Not significant
PURA,-0.145587625932836,1,Not significant
TMEM50B,0.145518123865672,1,Not significant
THYN1,-0.145468190044776,1,Not significant
CSPP1,0.145467294664179,1,Not significant
CWF19L1,-0.145456733522388,1,Not significant
C17orf80,-0.145451129753731,1,Not significant
OLFM1,-0.14544281368408,1,Not significant
MAP3K1,-0.14542277061194,1,Not significant
PAX4,-0.145411855350746,1,Not significant
ARHGAP4,0.145409699656716,1,Not significant
GRIA4,-0.145327211246269,1,Not significant
PANK4,0.145319666201493,1,Not significant
SLC19A2,-0.145297952298507,1,Not significant
AKR1A1,-0.145291912,1,Not significant
CYP2U1,-0.145262728738806,1,Not significant
PMEL,-0.145260033052239,1,Not significant
KRT33B,-0.145160251313433,1,Not significant
CEP192,0.145126962395522,1,Not significant
SUMO4,0.145014998865672,1,Not significant
IGHG1,-0.145006471451493,1,Not significant
LILRB2,0.14497816158209,1,Not significant
CTNNAL1,-0.144975865,1,Not significant
C19orf24,0.144974970201492,1,Not significant
DAK,-0.144940492813433,1,Not significant
PPA2,-0.144905483656717,1,Not significant
FAM35A,0.144838405611941,1,Not significant
CRYBB3,-0.14478669411194,1,Not significant
CLDN17,-0.144772709955224,1,Not significant
RSF1,0.144759926261194,1,Not significant
LOC220077,-0.144747629134328,1,Not significant
PCDHGA9,-0.144710778037314,1,Not significant
ZNF134,-0.144705393343284,1,Not significant
AMZ2,0.14469902841791,1,Not significant
TRPC7,-0.144675912604478,1,Not significant
AGTR2,-0.144665111624378,1,Not significant
VAMP5,0.144624447309702,1,Not significant
NOC4L,0.144566764738806,1,Not significant
TPK1,0.144541957992537,1,Not significant
MVK,-0.14452786452985,1,Not significant
TRAF4,0.144526929164179,1,Not significant
BCAP29,0.144479695492537,1,Not significant
MYOM2,-0.144439703320896,1,Not significant
MGAT4A,0.144345022014925,1,Not significant
COQ4,-0.144337204798508,1,Not significant
SLC4A1AP,0.144336232641791,1,Not significant
DENND1C,-0.144330455708955,1,Not significant
CCNI,-0.144300089791045,1,Not significant
PMS2L2,0.144297958373134,1,Not significant
TAF7,0.144286420089552,1,Not significant
RP3-508D13.1,-0.144281813044776,1,Not significant
DNTT,-0.144276798641791,1,Not significant
MBTPS1,-0.144269386440298,1,Not significant
HDAC2,0.144219197104478,1,Not significant
CSN3,-0.144219048201493,1,Not significant
NIPAL2,-0.14420367288806,1,Not significant
TSHZ2,-0.144186943126866,1,Not significant
TSC22D4,-0.144178462708955,1,Not significant
RWDD2A,-0.144149944462687,1,Not significant
TEX13B,-0.144149749708955,1,Not significant
IRX4,-0.144140467067164,1,Not significant
DNAAF1,-0.144114159794776,1,Not significant
HDDC2,-0.144077738597015,1,Not significant
GOLPH3L,-0.144051027201493,1,Not significant
PSMB6,0.144033892522388,1,Not significant
ACTR1A,0.144001465873134,1,Not significant
LYPD1,0.143990041283582,1,Not significant
CSPG4,0.143927839738806,1,Not significant
MAPK4,-0.143919785910448,1,Not significant
KCNAB3,-0.143914497865672,1,Not significant
TAAR2,-0.143797993708955,1,Not significant
MAP4,0.143777555383085,1,Not significant
DDHD2,0.143769478104477,1,Not significant
TSPYL5,-0.143760696940298,1,Not significant
MBD4,0.143668918389925,1,Not significant
MOB3B,-0.143657500902985,1,Not significant
CLUH,0.14364728811194,1,Not significant
MAPK12,-0.143620508850746,1,Not significant
KLHDC3,0.14358533855597,1,Not significant
CALCA,-0.143578439675373,1,Not significant
TCP10,-0.14357266908209,1,Not significant
LOC100506603,-0.143543296776119,1,Not significant
NCOA3,0.143537135764179,1,Not significant
PLEKHA4,0.143536045723881,1,Not significant
SIAH1,0.143520155029851,1,Not significant
HSPB3,-0.143497695343284,1,Not significant
BFSP2,-0.143471783641791,1,Not significant
RBFOX1,-0.143372093686567,1,Not significant
NGFRAP1,-0.143311687589552,1,Not significant
KIF5C,-0.143309202802239,1,Not significant
HP,0.143277254910447,1,Not significant
TGM4,-0.143263962843284,1,Not significant
CX3CR1,0.143235938470149,1,Not significant
HIST1H2BN,-0.143191296447761,1,Not significant
HSD3B2,-0.143186176809701,1,Not significant
SRGAP3,-0.143185389235075,1,Not significant
PGAM2,-0.143173641925373,1,Not significant
CAPRIN2,0.143142067537313,1,Not significant
KIR2DS3,-0.143120797425373,1,Not significant
SNAP23,0.143117553340796,1,Not significant
KLK7,0.143087178216418,1,Not significant
SMPX,-0.143032524410448,1,Not significant
PCDHGA10,-0.143030357574627,1,Not significant
KRT81,-0.143017951641791,1,Not significant
SLC22A7,-0.142967669927861,1,Not significant
TARBP2,0.142898598149254,1,Not significant
ZNF589,-0.142839580405473,1,Not significant
PLA2G12A,-0.142787693604478,1,Not significant
SEPT9,0.142743146320896,1,Not significant
LIN7C,0.142737620985075,1,Not significant
SLC24A2,-0.142713074365672,1,Not significant
C16orf70,-0.142709419910448,1,Not significant
TLX1,-0.142691151589552,1,Not significant
CECR5,0.142648229164179,1,Not significant
SQRDL,-0.142627964097015,1,Not significant
RN7SKP150,-0.142550719313433,1,Not significant
SELP,-0.142484066850746,1,Not significant
TSPAN9,0.142476936548507,1,Not significant
PPP6R1,0.142438008537313,1,Not significant
NDST1,-0.142433841820896,1,Not significant
PRKY,-0.142404768820896,1,Not significant
IL25,-0.142343949447761,1,Not significant
ZNF124,0.142293860067164,1,Not significant
ZFP64,0.142111277847015,1,Not significant
DNAJC24,-0.142072581074627,1,Not significant
CDHR1,-0.142037811559702,1,Not significant
SUPT5H,0.142033117597015,1,Not significant
NPTX1,-0.14190431219403,1,Not significant
PRKCE,-0.141846318992537,1,Not significant
ZFYVE26,0.14179785,1,Not significant
ZFAND6,0.141773682604478,1,Not significant
C2CD5,0.141718656470149,1,Not significant
CHRNA2,-0.141684038477612,1,Not significant
DGCR11,-0.141673665634328,1,Not significant
GOLIM4,-0.141661097354478,1,Not significant
SCAMP1,-0.141656412558209,1,Not significant
LMO3,-0.141611026335821,1,Not significant
VENTXP1,-0.141577306772388,1,Not significant
IFT22,-0.141507839335821,1,Not significant
GNG11,0.141430009813433,1,Not significant
SPAG9,0.14135548429602,1,Not significant
SLC17A2,-0.141332867686567,1,Not significant
BET1,0.141305478604478,1,Not significant
ASRGL1,-0.141299974507463,1,Not significant
TM9SF2,0.1412883315,1,Not significant
