gene,log2FoldChange,meanExpression,t,PValue,padj,standard_t,standard_PValue,standard_padj,B,direction
CRP,-0.100068355399254,5.47186167239366,0,1,1,-2.84098615955391,0.00518335068016662,0.00689465008611563,-3.65854955006852,Not_significant
LAD1,0.100026773276119,8.65983839770522,0,1,1,1.42798325919644,0.155589061880257,0.178183477924525,-6.58157107066151,Not_significant
FAM193B,-0.10001619319403,8.87101685381343,0,1,1,-3.6806204623566,0.000333316013056974,0.000486511275100479,-1.10834431672881,Not_significant
FH,-0.0999724323781091,7.3772406887811,0,1,1,-3.75658011933412,0.000253692832873274,0.000373917144562501,-0.850551298024232,Not_significant
SRP72,0.0999567126467668,7.29549946841294,0,1,1,4.77965055702211,4.45859399663768e-06,7.56360252426458e-06,3.01644311622176,Not_significant
HMGCR,-0.099905068988806,7.19799597884515,0,1,1,-1.6266405699245,0.106131003528388,0.124046514473823,-6.28185941762405,Not_significant
HCN2,-0.0998925842089552,5.51543975914552,0,1,1,-6.89207548959171,1.82032481848947e-10,4.31415071882509e-10,12.8887234419063,Not_significant
FABP7,-0.0998663298333334,5.24973628605348,0,1,1,-6.90499661722189,1.70147407682518e-10,4.04180621573133e-10,12.9551841534429,Not_significant
TRPC4,-0.0998094731791045,5.23642652842164,0,1,1,-4.7078659709253,6.04553278058832e-06,1.01294067791074e-05,2.7225680271942,Not_significant
HOXA4,0.0997946420522389,7.37636897901119,0,1,1,2.60783720395781,0.0101192518460132,0.0131081338721068,-4.26385021835096,Not_significant
LYZ,0.0997906478731344,10.4873039085187,0,0.999999999991167,1,0.813660070841079,0.417263988126136,0.449805480900005,-7.26665603870349,Not_significant
COPS7A,0.0997309810149253,9.01011007554478,0,1,1,3.79703494868477,0.000219015022470358,0.000324499691518991,-0.711507514635424,Not_significant
OGFOD2,-0.0996971781840796,7.5649538260995,0,1,1,-6.296945732428,3.82343664073904e-09,8.21500570469292e-09,9.89693664506087,Not_significant
STXBP2,-0.0996665899626866,7.96076471250373,0,1,1,-2.17406139518706,0.0314249372039588,0.038814592129969,-5.26405164983199,Not_significant
SIRT5,-0.0996128920485074,6.49630769454664,0,1,1,-5.59142816196782,1.17178459100762e-07,2.23794408696922e-07,6.54917143208566,Not_significant
TSG101,0.0996106874850746,9.62954242622015,0,1,1,3.17593728294905,0.00184444285489734,0.00254263832523872,-2.70885633200747,Not_significant
ABCC4,0.0996016954253732,6.77996583960821,0,1,1,2.21770826866568,0.028220729385511,0.0350562861017023,-5.17092513890158,Not_significant
AP3B2,-0.0995831859328358,5.39410356089179,0,1,1,-3.64545631723652,0.000377705102301914,0.000549101920738352,-1.22622321446795,Not_significant
IFNW1,-0.099552913,5.57281575330597,0,1,1,-6.91115972363117,1.64751724454733e-10,3.91940430644048e-10,12.9869056962065,Not_significant
PEMT,0.0995176434925372,7.4501205629403,0,1,1,3.42644720409232,0.000807037272725863,0.00114323531370963,-1.93921319095822,Not_significant
SLC27A2,0.0994841631082089,5.25469695439739,0,1,1,2.20471565492781,0.0291413769281939,0.0361402997639022,-5.19879894331162,Not_significant
USP9X,0.0994616514962687,8.93622218967724,0,1,1,3.59340130071738,0.000453782930256865,0.000655567433976049,-1.39901157030495,Not_significant
KCNA1,-0.0994610327164179,6.38240048281343,0,1,1,-6.20651185683545,6.00072909086393e-09,1.27045807317447e-08,9.45501077750009,Not_significant
MARCH6,-0.0994605113855724,7.33076403349129,0,1,1,-5.09334761370867,1.13897570317412e-06,2.02049208544539e-06,4.33723457076422,Not_significant
TMEM9B,-0.099458754044776,9.50937032347015,0,1,1,-3.10021796186226,0.00234673091917714,0.00320959576968238,-2.93159615437827,Not_significant
PRRG4,0.0994580996119404,5.84855996721642,0,1,1,2.32200961695114,0.0217044162341236,0.0272523874285032,-4.94165021058034,Not_significant
TMEM5,0.099430470488806,6.30872530549067,0,1,1,5.64220706959159,9.22866995869052e-08,1.77606288076844e-07,6.78209272258936,Not_significant
PRAMEF10,-0.0994261062910447,7.04157068914552,0,1,1,-4.89304656041305,2.73968953943082e-06,4.72716790967032e-06,3.48710611063141,Not_significant
CHST2,-0.0994145202985075,6.18971831597015,0,1,1,-2.05577815749213,0.0417120074881583,0.0508642371842967,-5.50743763394155,Not_significant
RALGAPB,0.0994031002611941,7.7664327523806,0,1,1,3.79782636594808,0.00021838374357446,0.00032360682537546,-0.708775366019327,Not_significant
NCSTN,0.0993530745970149,8.97839021900746,0,1,1,4.14331578669481,5.95219320523984e-05,9.23706443132795e-05,0.527118914670206,Not_significant
ARHGAP22,-0.099347756977612,5.92477619627239,0,1,1,-4.42294710041101,1.96469824108293e-05,3.16509803659765e-05,1.58830500310191,Not_significant
CUX1,0.0993048575634329,8.42527578481157,0,1,1,3.21375256042508,0.00163283892015794,0.00226031501904187,-2.59588057427402,Not_significant
C18orf25,-0.0992870750149253,5.41945842079478,0,1,1,-6.47813577580601,1.53455688067161e-09,3.39333284774319e-09,10.7928324464811,Not_significant
PDE6D,0.0992726447723881,7.44886252806157,0,1,1,5.05848433240034,1.32906584285092e-06,2.34774606027146e-06,4.18757783044626,Not_significant
PPP2R2D,-0.0992669703358209,6.94996940136194,0,1,1,-4.5989772662471,9.53967707075112e-06,1.57134733313875e-05,2.28294587883665,Not_significant
RPP14,-0.0992642548507462,8.35160371050746,0,1,1,-4.21277363688331,4.54049009910296e-05,7.10584183608228e-05,0.785747310401161,Not_significant
DBNDD1,-0.0992512808283582,6.32691174333209,0,1,1,-3.73683748417877,0.000272448749919777,0.000400411729938059,-0.917967315587793,Not_significant
MON1B,0.0991591525223882,7.58528308538806,0,1,1,3.9494330287483,0.00012465359832708,0.000188575095232112,-0.176964637995638,Not_significant
MKRN2,-0.0991501838507462,6.91265005911194,0,1,1,-6.5697607547374,9.62486842369165e-10,2.16090733814612e-09,11.2510146607576,Not_significant
URM1,-0.0990980176268655,8.99088740885821,0,1,1,-4.92347555663838,2.40111094120928e-06,4.16013284122068e-06,3.61472701941187,Not_significant
MFN1,0.0990939658880597,6.91046164602861,0,1,1,3.54134971986404,0.00054414994018694,0.000781419795845767,-1.56972933780666,Not_significant
RANBP2,0.0989978337288558,7.99931232324254,0,1,1,3.63793437487138,0.000387899534431046,0.000563559686392615,-1.25131776578487,Not_significant
RAB5A,0.098991971380597,8.64503501871642,0,1,1,3.88906821060545,0.000156122281993013,0.000234141956247954,-0.390713911092796,Not_significant
TAF12,0.098959947097015,7.1864758611903,0,1,1,3.78834351436427,0.000226062714645408,0.000334415278555226,-0.741481941291697,Not_significant
OR2H1,-0.0989448863059702,7.01160562031716,0,1,1,-5.79955274549959,4.36945448843884e-08,8.61005924584538e-08,7.5120715364949,Not_significant
PCDH1,-0.0989241889514925,6.81097376583022,0,1,1,-3.74090856437247,0.000268476735067398,0.000394728260528073,-0.904089299081541,Not_significant
MAPK9,-0.098893595227612,7.90147408117724,0,1,1,-3.63438416112521,0.000392800899357291,0.00057031377686319,-1.26314708518842,Not_significant
SPA17,0.0988483358731344,5.81239020102612,0,1,1,3.48981977655017,0.000650108372589635,0.000927564605389102,-1.73669183724072,Not_significant
MRPL20,0.0988443521380597,6.70266551461007,0,1,1,5.63019982758752,9.76586105923363e-08,1.87369807920362e-07,6.72689713694069,Not_significant
GRIN2C,-0.0988141162052239,6.36084767416978,0,1,1,-6.89301898429907,1.81137567229458e-10,4.29474395700666e-10,12.89357433332,Not_significant
C12orf49,-0.0988031844104478,8.11392706994403,0,1,1,-3.37380228971273,0.000963743216966013,0.00135586796427024,-2.10507318387185,Not_significant
SLC7A10,-0.0987705285298508,5.7754606095709,0,1,1,-3.69539858890407,0.0003161745954209,0.000462148551137486,-1.05852741399279,Not_significant
DNASE1L1,0.098755957544776,7.77378493747388,0,1,1,3.22460704782881,0.00157640886501798,0.00218541435215419,-2.56323958926787,Not_significant
ISG20L2,0.0987548481194033,7.39903557549254,0,1,1,5.17403232893647,7.94868887072933e-07,1.43005485768912e-06,4.68626195917541,Not_significant
C9orf38,-0.0986903281865672,5.1348278661903,0,1,1,-4.55365443624265,1.15104418184352e-05,1.88743167497587e-05,2.10217997154334,Not_significant
BPTF,0.0986781741940299,8.48919794479104,0,1,1,3.80222826693652,0.000214903937674685,0.000318743126892594,-0.693570614674096,Not_significant
RPS27,0.0986738358208955,12.6153852507463,0,1,1,4.37861731552465,2.34975219846619e-05,3.76447036136739e-05,1.41656703773544,Not_significant
C14orf93,-0.0986289151865672,6.34854935574254,0,1,1,-5.65548975041497,8.66808056851123e-08,1.67188102237741e-07,6.84323655453571,Not_significant
RAB40C,-0.0986087546417911,6.95567320325373,0,1,1,-4.47852505406376,1.5671469632734e-05,2.54351690949217e-05,1.80544884315279,Not_significant
LOC100505915,-0.0985891709328358,6.20278660301119,0,1,1,-5.51184615371677,1.69939839328604e-07,3.20924850424402e-07,6.18680231259667,Not_significant
GNB1L,0.0985812584179105,7.38684533517164,0,1,1,5.62902492766603,9.82003947802902e-08,1.88313305867519e-07,6.72150022711348,Not_significant
MTX2,0.0985639760149254,7.56700872531343,0,1,1,2.88449659218589,0.00455329105044091,0.00608884734548598,-3.54037119223472,Not_significant
SMYD5,-0.098548884,7.767138239,0,1,1,-4.74589661824296,5.14680800743386e-06,8.67619260850054e-06,2.87786221234478,Not_significant
ZMYND11,-0.0985465516902985,8.10269553917724,0,1,1,-2.67372390620819,0.00841307462813497,0.0109798742373198,-4.0976154653716,Not_significant
FIG4,-0.0985308752910448,7.6221517380709,0,1,1,-4.7959813122816,4.158481779573e-06,7.06616532300902e-06,3.08374276021722,Not_significant
MAPK3,-0.0984706416716418,9.50554462802239,0,1,1,-4.31874179638439,2.98654295367896e-05,4.7409375282396e-05,1.18667959092528,Not_significant
PPIL2,-0.0984517635462687,8.10455379164627,0,1,1,-6.44879938625937,1.78054801961882e-09,3.92269387154806e-09,10.6468517057146,Not_significant
THRB,-0.0983969406716419,6.70962711623881,0,1,1,-5.02653707583964,1.53010335979573e-06,2.6885727776837e-06,4.05105741197281,Not_significant
FAM49A,0.098287931869403,6.36554707426679,0,1,1,2.73570203335201,0.00704711789468294,0.00926138745311934,-3.93759405414849,Not_significant
ZFAND5,0.0982455122238808,7.96414778707214,0,1,1,3.11146551995055,0.00226486322410771,0.00310063042670002,-2.8988044002996,Not_significant
ELL3,0.0982382907052239,6.94811713529664,0,1,1,2.48759985534579,0.0140576433591853,0.0179849287929398,-4.55772089854747,Not_significant
ZBTB17,-0.0982135095149254,6.77701644924627,0,1,1,-5.12027342646323,1.01053053231288e-06,1.80140825594464e-06,4.45329740752848,Not_significant
RP3-522P13.2,0.0982033726791044,6.4030484603097,0,1,1,3.89407231081751,0.000153250135407368,0.00023004835559689,-0.373094645101111,Not_significant
BSDC1,0.0981766449925373,8.2582232636306,0,1,1,3.82206856377686,0.000199862702978044,0.000297332302032808,-0.624862910810183,Not_significant
ZBTB7A,-0.0981191316567164,6.39514708342724,0,1,1,-7.13657592455268,5.02579293091743e-11,1.24438236283382e-10,14.1562919525489,Not_significant
NACAD,-0.0981092379701492,6.6833188463209,0,1,1,-3.01707370399773,0.00304227629957512,0.00412343089907608,-3.17078813235895,Not_significant
SMG8,0.0980741906268657,8.00466372220896,0,1,1,4.05314722095457,8.41977150159659e-05,0.00012913823111168,0.196373640072929,Not_significant
C16orf58,-0.0980523355186567,7.95725483692351,0,1,1,-4.16208906051592,5.53389247116255e-05,8.60328299515951e-05,0.596693337093166,Not_significant
CLSPN,-0.0980333568432836,5.74158874487687,0,1,1,-5.78197931940472,4.75270798920035e-08,9.33756633995121e-08,7.42993412845906,Not_significant
MFF,0.0979967481044775,7.68267009875373,0,1,1,2.4531284431503,0.0154149675645272,0.0196524304251756,-4.63963742046468,Not_significant
ZCCHC8,0.0979932076865671,7.79595160185075,0,1,1,3.27244330687789,0.00134868264873356,0.00187893821270023,-2.41826511025946,Not_significant
TELO2,0.0979396113432836,7.25214829266418,0,1,1,4.58968044928461,9.9153158699306e-06,1.63203122167507e-05,2.24575925782015,Not_significant
NPR2,0.0979274113022388,6.81078931148321,0,1,1,3.6075090118789,0.000431847325202075,0.000625157267466612,-1.35238600662673,Not_significant
AIM1L,0.0979157605373135,6.17452838097388,0,1,1,4.31909949901951,2.98228713167558e-05,4.73484726247889e-05,1.18804583251957,Not_significant
RPE,0.0978038335671642,7.08870855586567,0,1,1,4.28182738306907,3.4585503030482e-05,5.46486757693065e-05,1.04614890808347,Not_significant
EFR3B,-0.0977813173171642,6.50511658557649,0,1,1,-5.86267057888594,3.22683416591839e-08,6.42238953748967e-08,7.80832031369055,Not_significant
FCAR,-0.0977545906835821,5.17831896865522,0,1,1,-8.60990959077371,1.51955310155459e-14,5.06054649833559e-14,22.1656170722273,Not_significant
ACPP,-0.0976896336268657,5.57185886446269,0,1,1,-2.7729886269984,0.00632734793256902,0.00835239511426089,-3.83989313863385,Not_significant
NXT2,0.0975890277761194,6.90816422723881,0,1,1,2.78060242653483,0.00618787811897223,0.00817593396484771,-3.81970435073154,Not_significant
KANSL3,-0.0975611209029851,6.83990364472015,0,1,1,-5.68801710933584,7.43226524802059e-08,1.44040795342194e-07,6.99334526245029,Not_significant
PITX1,-0.0975428505261194,6.81407045201306,0,1,1,-1.59566321762259,0.11288789911519,0.131562749711851,-6.33106945026858,Not_significant
SPTLC2,-0.0975119206119403,6.80353699593097,0,1,1,-3.84833563638644,0.000181482199365333,0.000271059182308253,-0.533455370904529,Not_significant
DDX49,0.0974942560597016,6.81345176203358,0,1,1,5.39565231743392,2.90794658943758e-07,5.40477959751787e-07,5.66369683977266,Not_significant
GATA3,0.0974876186393035,5.75608208007587,0,1,1,3.92143626689971,0.000138412741010533,0.000208551712372508,-0.276426739373704,Not_significant
SCAND2P,-0.0974736954552239,6.07938670843097,0,1,1,-7.2106913616354,3.38944244208814e-11,8.50788475183405e-11,14.5445553692801,Not_significant
AMBP,-0.0974593576604478,6.00745280369963,0,1,1,-3.5752874613938,0.000483490747007063,0.000696880792080506,-1.45865543239335,Not_significant
RDH16,-0.0974449835447762,7.15965569824254,0,1,1,-3.8115387026492,0.000207716436544646,0.000308650226039301,-0.661364207396187,Not_significant
FAM208A,0.0974362357350746,7.87663583346828,0,1,1,3.75865187301933,0.000251797191934656,0.000371268532252,-0.843460038041418,Not_significant
ATF7IP,0.0974043698246268,6.56675026763619,0,1,1,5.69759168236912,7.10258645424006e-08,1.37864401560215e-07,7.03763178216918,Not_significant
ENOX2,0.0973992071019893,5.81567730919776,0,1,1,7.36645987022106,1.47301946681842e-11,3.8118260400505e-11,15.3663711005359,Not_significant
KIAA0391,-0.0973691927910448,5.93021850567911,0,1,1,-6.36820282624409,2.67425534722237e-09,5.82007431801545e-09,10.2476262575977,Not_significant
EXOC2,0.0973587127835821,6.42985300728731,0,1,1,3.41343472636483,0.000843378805734539,0.00119277105236821,-1.98041114539678,Not_significant
C14orf79,-0.0973258259402985,7.4807719129403,0,1,1,-4.85662704141376,3.20606642921933e-06,5.49493218776354e-06,3.335092069459,Not_significant
TLE4,-0.0972435028582092,5.64804340677736,0,1,1,-4.32041570480209,2.96667748055191e-05,4.71404091569899e-05,1.19307380770982,Not_significant
TAL1,-0.0972106750049747,6.32601192731095,0,1,1,-6.58233353783867,9.02585901364575e-10,2.03126795219413e-09,11.3141487468739,Not_significant
COMMD3,0.0971962876492536,8.98748205771269,0,1,1,3.65811197412781,0.0003611220813003,0.000525602740575369,-1.18390543715735,Not_significant
NARFL,-0.0971822252910447,7.9553221684291,0,1,1,-4.67303439209571,7.00053848050348e-06,1.16414491327236e-05,2.58112833474075,Not_significant
LOC145678,-0.0971583898134328,5.84503725475746,0,1,1,-5.07109500622643,1.25699258908857e-06,2.22286522213862e-06,4.24163026384828,Not_significant
EVI5,-0.0971244028905474,5.48192328216915,0,1,1,-8.74015651990945,7.25530280060874e-15,2.48888622500834e-14,22.8980721465262,Not_significant
TRIP4,0.0971160688507463,7.80299422564179,0,1,1,3.08882899624854,0.00243241197720014,0.00332195289134372,-2.96469501735363,Not_significant
PRKCZ,0.0970500582462686,7.78256029072015,0,1,1,1.50390501665005,0.13492197803248,0.15582674349773,-6.47147568412455,Not_significant
HIST1H2AJ,0.0970121947686567,6.70521835669776,0,1,1,3.60729947270807,0.000432165680673237,0.000625537943071374,-1.35307963237531,Not_significant
APOL3,0.0969982613507462,7.78947950366791,0,1,1,2.54020289311233,0.0121913884851651,0.0156690318269083,-4.43070700230864,Not_significant
TRHR,-0.0969953431791045,6.24177561057463,0,1,1,-4.98307457514361,1.85163986811078e-06,3.23342647759008e-06,3.86628651952243,Not_significant
MLF2,0.0969828974477612,8.96976552412687,0,1,1,3.22552137264742,0.00157173933980917,0.00217920839342726,-2.56048576715512,Not_significant
SYNJ2,0.0969826581895522,7.11965949873508,0,1,1,5.76969799690974,5.03990711055401e-08,9.87604910627909e-08,7.3726216521673,Not_significant
TP53TG1,-0.0969396115895528,6.68731212399876,0,1,1,-3.27888408246777,0.0013204787750196,0.00184078099077846,-2.3986058979101,Not_significant
AF090939,-0.0969359554253731,6.11562454022015,0,1,1,-4.00348781859965,0.000101689110178808,0.000154767536556506,0.0166609601184291,Not_significant
CLPP,-0.0969131853358209,8.45268793235448,0,1,1,-4.06709981221118,7.98256754912785e-05,0.000122682546723327,0.247180241765659,Not_significant
PHOX2A,-0.0969031612835821,6.71740696458209,0,1,1,-5.28852738773951,4.74301108516132e-07,8.67554651518088e-07,5.18784965039956,Not_significant
NOL12,-0.0968787781604477,6.80689097355784,0,1,1,-4.12410867856418,6.41140091653041e-05,9.92378708201452e-05,0.456189804931809,Not_significant
HAL,-0.0968505407462687,6.27870566901866,0,1,1,-4.94254306899291,2.21003571434972e-06,3.84027286077109e-06,3.69497908853942,Not_significant
PMPCB,-0.0968382179477613,9.73130538999627,0,1,1,-4.25780777858989,3.80329363416505e-05,5.98948473164495e-05,0.955202845555171,Not_significant
SPARCL1,0.0968337275373134,11.1797658533209,0,1,1,1.05118090597482,0.29504236108611,0.325223365909755,-7.04554710988396,Not_significant
PEG3,-0.0968282321305971,5.34853581097575,0,1,1,-1.84336280845676,0.0674502277981213,0.0804720468133687,-5.91223258116532,Not_significant
SNTB2,-0.0967897364067164,6.26519228092911,0,1,1,-7.33374550294948,1.75581647396528e-11,4.51467109300771e-11,15.1931357115947,Not_significant
